action_name,matched_key,bucket,claude_verdict
lombiq/github-actions/.github/workflows/build-and-test-orchard-core.yml,lombiq/github-actions,maybe,
lombiq/github-actions/.github/workflows/create-jira-issues-for-community-activities.yml,lombiq/github-actions,maybe,
lombiq/github-actions/.github/workflows/post-pull-request-checks-automation.yml,lombiq/github-actions,maybe,
lombiq/github-actions/.github/workflows/publish-nuget.yml,lombiq/github-actions,maybe,
lombiq/github-actions/.github/workflows/spelling.yml,lombiq/github-actions,maybe,
lombiq/github-actions/.github/workflows/validate-pull-request.yml,lombiq/github-actions,maybe,
lomocc/request-page-build,lomocc/request-page-build,maybe,n
longhorn/bot/add-zenhub-release-action,longhorn/bot,maybe,n
longhorn/bot/milestone-action,longhorn/bot,maybe,n
longhorn/longhorn/.github/workflows/stale.yaml,longhorn/longhorn,maybe,n
longhorn/longhorn/.github/workflows/stale.yml,longhorn/longhorn,maybe,n
looker-open-source/.github/.github/workflows/check-files.yml,looker-open-source/.github,maybe,n
looker-open-source/reusable-actions/.github/workflows/primary-version.yml,looker-open-source/reusable-actions,maybe,n
looker-open-source/reusable-actions/.github/workflows/supported-versions.yml,looker-open-source/reusable-actions,maybe,n
loophp/flake-lock-update-workflow/.github/workflows/upgrade-flakes.yaml,loophp/flake-lock-update-workflow,maybe,n
lopsided98/nix-ros-build-action,lopsided98/nix-ros-build-action,maybe,n
lord-kamina/vcpkg-action,lord-kamina/vcpkg-action,maybe,
lovasoa/upload-release-asset,lovasoa/upload-release-asset,maybe,n
lovettchris/action-download-artifact,lovettchris/action-download-artifact,maybe,n
lrstanley/.github/.github/workflows/lang-go-lint.yml,lrstanley/.github,maybe,n
lrstanley/.github/.github/workflows/lang-go-test-matrix.yml,lrstanley/.github,maybe,n
lucee/script-runner,lucee/script-runner,maybe,n
ludeeus/action-ha-config-check,ludeeus/action-ha-config-check,maybe,y
luet-lab/luet-install-action,luet-lab/luet-install-action,maybe,
luisherranz/eslint-plus-action,luisherranz/eslint-plus-action,maybe,y
luizirber/setup-ipfs,luizirber/setup-ipfs,maybe,n
lukasss93/telegram-action,lukasss93/telegram-action,maybe,
lulalaby/tweet,lulalaby/tweet,maybe,
luraproject/.github/.github/workflows/label-commenter.yml,luraproject/.github,maybe,n
lutengda/gitlab-mirror-and-ci-action,lutengda/gitlab-mirror-and-ci-action,maybe,n
luxtorpeda-dev/build-number,luxtorpeda-dev/build-number,maybe,n
luxtorpeda-dev/create-release,luxtorpeda-dev/create-release,maybe,n
luxtorpeda-dev/upload-release-asset,luxtorpeda-dev/upload-release-asset,maybe,n
m-kuhn/action-tmate,m-kuhn/action-tmate,maybe,n
m-kuhn/backport,m-kuhn/backport,maybe,n
m3o/commit-action,m3o/commit-action,maybe,n
maaassistantarknights/action-electron-builder,maaassistantarknights/action-electron-builder,maybe,
machine-learning-apps/gpr-docker-publish,machine-learning-apps/gpr-docker-publish,maybe,y
machine-learning-apps/repo2docker-action,machine-learning-apps/repo2docker-action,maybe,y
mackerelio/create-release-action,mackerelio/create-release-action,maybe,n
mackerelio/mackerel-create-release-pull-request-action,mackerelio/mackerel-create-release-pull-request-action,maybe,n
mackerelio/staging-release-update-action,mackerelio/staging-release-update-action,maybe,n
mackerelio/workflows/.github/workflows/go-lint.yml,mackerelio/workflows,maybe,n
mackerelio/workflows/.github/workflows/go-test.yml,mackerelio/workflows,maybe,n
mackerelio/workflows/.github/workflows/setup-go-matrix.yml,mackerelio/workflows,maybe,n
maddox/actions/sleep,maddox/actions,maybe,n
maddox/actions/ssh,maddox/actions,maybe,n
madhead/semver-utils,madhead/semver-utils,maybe,y
maggi64/eslint-plus-action,maggi64/eslint-plus-action,maybe,
magicstack/gha-commit-and-push,magicstack/gha-commit-and-push,maybe,n
mahaker/actions-idobata,mahaker/actions-idobata,maybe,n
maidsafe/rust-version-bump-branch-creator,maidsafe/rust-version-bump-branch-creator,maybe,n
majorscruffy/delete-workflow-runs,majorscruffy/delete-workflow-runs,maybe,
malachi-constant/issue-minimum-response,malachi-constant/issue-minimum-response,maybe,n
malcolmnixon/setup-vstest,malcolmnixon/setup-vstest,maybe,
malinskiy/action-android/emulator-run-cmd,malinskiy/action-android,maybe,y
malinskiy/action-android/install-sdk,malinskiy/action-android,maybe,y
malinthaprasan/action-surefire-report,malinthaprasan/action-surefire-report,maybe,y
manicminer/ghaction-terraform-provider-release/.github/workflows/hashicorp.yml,manicminer/ghaction-terraform-provider-release,maybe,n
manics/action-k3s-helm,manics/action-k3s-helm,maybe,y
manifoldscholar/issue-autorespond-action,manifoldscholar/issue-autorespond-action,maybe,
manna-harbour/zmk-config/.github/workflows/main.yml,manna-harbour/zmk-config,maybe,n
manoj-paramsetti/greets-action,manoj-paramsetti/greets-action,maybe,
maork-elementor/json-to-variables,maork-elementor/json-to-variables,maybe,n
maptiler/tileserver-gl/.github/workflows/automerger.yml,maptiler/tileserver-gl,maybe,n
maptiler/tileserver-gl/.github/workflows/ci.yml,maptiler/tileserver-gl,maybe,n
maptiler/tileserver-gl/.github/workflows/ct.yml,maptiler/tileserver-gl,maybe,n
marcelklehr/get-github-handles-from-website-action,marcelklehr/get-github-handles-from-website-action,maybe,n
marcelklehr/pr-feedback-action,marcelklehr/pr-feedback-action,maybe,n
marcokreeft87/github-action-npm-release,marcokreeft87/github-action-npm-release,maybe,n
marcopolo/cargo,marcopolo/cargo,maybe,n
marcprux/setup-swift,marcprux/setup-swift,maybe,y
mario-campos/emulate,mario-campos/emulate,maybe,n
mario-sangar/upload-s3-action,mario-sangar/upload-s3-action,maybe,n
marip8/industrial_ci,marip8/industrial_ci,maybe,y
mariuszkogut/release-drafter,mariuszkogut/release-drafter,maybe,
markjaquith/action-wordpress-plugin-asset-update,markjaquith/action-wordpress-plugin-asset-update,maybe,n
marmelab/greenframe-action,marmelab/greenframe-action,maybe,y
marocchino/action-workflow_run-status,marocchino/action-workflow_run-status,maybe,n
marp-team/actions,marp-team/actions,maybe,n
marr11317/conflictadviser,marr11317/conflictadviser,maybe,
martijnhols/actions-cache,martijnhols/actions-cache,maybe,n
martijnhols/actions-cache/check,martijnhols/actions-cache,maybe,n
martijnhols/actions-cache/restore,martijnhols/actions-cache,maybe,n
martijnhols/actions-cache/save,martijnhols/actions-cache,maybe,n
martijnhols/cache,martijnhols/cache,maybe,n
martinbonnin/run-benchmarks,martinbonnin/run-benchmarks,maybe,n
martinpaljak/actions/deploy-release,martinpaljak/actions,maybe,n
martinthomson/i-d-template,martinthomson/i-d-template,maybe,n
masscodeio/release-tag,masscodeio/release-tag,maybe,
master-atul/tar-action,master-atul/tar-action,maybe,n
masterleinad/gitlab-mirror-and-ci-action,masterleinad/gitlab-mirror-and-ci-action,maybe,y
masterq32/install-qt-action,masterq32/install-qt-action,maybe,
matchai/criterion-compare-action,matchai/criterion-compare-action,maybe,y
matheusalbino/git-commit,matheusalbino/git-commit,maybe,n
matomo-org/github-action-tests,matomo-org/github-action-tests,maybe,n
matrix-org/allchange,matrix-org/allchange,maybe,n
matrix-org/backend-meta/.github/workflows/packaging.yml,matrix-org/backend-meta,maybe,n
matrix-org/backend-meta/.github/workflows/python-poetry-ci.yml,matrix-org/backend-meta,maybe,n
matrix-org/backend-meta/.github/workflows/release.yml,matrix-org/backend-meta,maybe,n
matrix-org/backend-meta/.github/workflows/sign-off.yml,matrix-org/backend-meta,maybe,n
matrix-org/backend-meta/.github/workflows/triage-incoming.yml,matrix-org/backend-meta,maybe,n
matrix-org/dendrite/.github/workflows/dendrite.yml,matrix-org/dendrite,maybe,n
matrix-org/dendrite/.github/workflows/docker.yml,matrix-org/dendrite,maybe,n
matrix-org/done-action,matrix-org/done-action,maybe,n
matrix-org/github-action-benchmark,matrix-org/github-action-benchmark,maybe,y
matrix-org/matrix-js-sdk/.github/workflows/pr_details.yml,matrix-org/matrix-js-sdk,maybe,n
matrix-org/matrix-js-sdk/.github/workflows/pull_request.yaml,matrix-org/matrix-js-sdk,maybe,n
matrix-org/matrix-js-sdk/.github/workflows/release-npm.yml,matrix-org/matrix-js-sdk,maybe,n
matrix-org/matrix-js-sdk/.github/workflows/sonarcloud.yml,matrix-org/matrix-js-sdk,maybe,n
matrix-org/matrix-js-sdk/.github/workflows/upgrade_dependencies.yml,matrix-org/matrix-js-sdk,maybe,n
matrix-org/matrix-react-sdk/.github/workflows/cypress.yaml,matrix-org/matrix-react-sdk,maybe,n
matrix-org/matrix-react-sdk/.github/workflows/element-web.yaml,matrix-org/matrix-react-sdk,maybe,n
matrix-org/matrix-react-sdk/.github/workflows/i18n_check.yml,matrix-org/matrix-react-sdk,maybe,n
matrix-org/matrix-react-sdk/.github/workflows/tests.yml,matrix-org/matrix-react-sdk,maybe,n
matrix-org/matrix-web-i18n/.github/workflows/i18n_check.yml,matrix-org/matrix-web-i18n,maybe,n
matrix-org/netlify-pr-preview,matrix-org/netlify-pr-preview,maybe,n
matrix-org/pr-details-action,matrix-org/pr-details-action,maybe,n
matrix-org/setup-python-poetry,matrix-org/setup-python-poetry,maybe,n
matrix-org/sonarcloud-workflow-action,matrix-org/sonarcloud-workflow-action,maybe,n
matt-gleich/gh_fsync,matt-gleich/gh_fsync,maybe,
matter-labs/action-hosting-deploy,matter-labs/action-hosting-deploy,maybe,n
matter-labs/github-workflows/.github/workflows/npm.publish-package.yaml,matter-labs/github-workflows,maybe,n
matter-labs/zksync-dev/.github/workflows/deploy.yml,matter-labs/zksync-dev,maybe,n
matter-labs/zksync-dev/.github/workflows/npm.publish.yml,matter-labs/zksync-dev,maybe,n
matter-labs/zksync-dev/.github/workflows/server.update-config.yml,matter-labs/zksync-dev,maybe,n
matter-labs/zksync-dev/.github/workflows/setup.runtime.yml,matter-labs/zksync-dev,maybe,n
mattermost/actions-workflows/.github/workflows/plugin-cd.yml,mattermost/actions-workflows,maybe,n
mattermost/actions-workflows/.github/workflows/plugin-ci.yml,mattermost/actions-workflows,maybe,n
matthiasvalvekens/pyhanko/.github/workflows/build-pipeline.yml,matthiasvalvekens/pyhanko,maybe,
mattpolzin/swift-doc,mattpolzin/swift-doc,maybe,n
mattraks/delete-workflow-runs,mattraks/delete-workflow-runs,maybe,
mattsjones/action,mattsjones/action,maybe,n
max/awesome-lint,max/awesome-lint,maybe,n
maxdesiatov/danger-swift,maxdesiatov/danger-swift,maybe,y
maxdesiatov/swift-doc,maxdesiatov/swift-doc,maybe,
maxheld83/ghpages,maxheld83/ghpages,maybe,y
maxheld83/rsync,maxheld83/rsync,maybe,n
maxim-lobanov/setup-android-tools,maxim-lobanov/setup-android-tools,maybe,y
maxime1907/action-sourceknight,maxime1907/action-sourceknight,maybe,n
maximeheckel/github-action-merge-fast-forward,maximeheckel/github-action-merge-fast-forward,maybe,
maxkomarychev/octions/octions/issues/add-labels,maxkomarychev/octions,maybe,n
maxkomarychev/octions/octions/issues/create-comment,maxkomarychev/octions,maybe,n
maxkomarychev/octions/octions/issues/update,maxkomarychev/octions,maybe,n
maxkomarychev/octions/octions/repos/list-commits,maxkomarychev/octions,maybe,n
maxnowack/local-cache,maxnowack/local-cache,maybe,y
maxymvlasov/dive-action,maxymvlasov/dive-action,maybe,
mayadata-io/github-chaos-actions,mayadata-io/github-chaos-actions,maybe,y
mayk-it/action-swiftlint,mayk-it/action-swiftlint,maybe,y
mbilalshafi/no-response-add-label,mbilalshafi/no-response-add-label,maybe,
mc-machinations/auto-release-changelog,mc-machinations/auto-release-changelog,maybe,
mcansh/release-comment-action,mcansh/release-comment-action,maybe,n
mchehab/upload-release-asset,mchehab/upload-release-asset,maybe,n
mcpierce/github-commit-timestamp-tagger,mcpierce/github-commit-timestamp-tagger,maybe,n
mdn/workflows/.github/workflows/idle-issues.yml,mdn/workflows,maybe,n
mdn/workflows/.github/workflows/idle.yml,mdn/workflows,maybe,n
mdn/workflows/.github/workflows/new-issues.yml,mdn/workflows,maybe,n
mdn/workflows/.github/workflows/pr-rebase-needed.yml,mdn/workflows,maybe,n
mdn/workflows/.github/workflows/publish-release.yml,mdn/workflows,maybe,n
mdolab/.github/.github/workflows/black.yaml,mdolab/.github,maybe,n
mdolab/.github/.github/workflows/flake8.yaml,mdolab/.github,maybe,n
mdolab/.github/.github/workflows/pypi.yaml,mdolab/.github,maybe,n
meatlink/action-gh-release,meatlink/action-gh-release,maybe,n
meatlink/issue-defaults,meatlink/issue-defaults,maybe,n
mediaminister/action-kodi-addon-submitter,mediaminister/action-kodi-addon-submitter,maybe,n
megalinter/megalinter,megalinter/megalinter,maybe,y
megalinter/megalinter/flavors/documentation,megalinter/megalinter,maybe,y
megalinter/megalinter/flavors/dotnet,megalinter/megalinter,maybe,y
megalinter/megalinter/flavors/go,megalinter/megalinter,maybe,y
megalinter/megalinter/flavors/javascript,megalinter/megalinter,maybe,y
megalinter/megalinter/flavors/python,megalinter/megalinter,maybe,y
megastep/shell-linter,megastep/shell-linter,maybe,y
meisnate12/discord-notifications,meisnate12/discord-notifications,maybe,n
melusina-org/gha-install-macports,melusina-org/gha-install-macports,maybe,n
menduz/oddish-action,menduz/oddish-action,maybe,n
mercedes-benz/sechub/.github/workflows/_build+publish-pds-solution.yml,mercedes-benz/sechub,maybe,n
mercedes-benz/sechub/.github/workflows/build+publish-all-pds-solutions.yml,mercedes-benz/sechub,maybe,n
mergifyio/gha-mergify-merge-queue-labels-copier,mergifyio/gha-mergify-merge-queue-labels-copier,maybe,
merthintechnologies/edit-json-action,merthintechnologies/edit-json-action,maybe,
meshery/meshery/.github/workflows/build-and-release-dde.yml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/cncf-playground-deploy-meshery.yaml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/deploy-meshery-cncf-playground.yaml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/deploy-meshery-playground.yml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/helm-chart-releaser.yml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/test_adapters.yaml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/test_adaptersv2.yaml,meshery/meshery,maybe,n
meshery/meshery/.github/workflows/testadapters.yaml,meshery/meshery,maybe,n
meshinspector/meshlib/.github/workflows/build-test-emscripten.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/build-test-fedora35.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/build-test-macos.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/build-test-ubuntu20.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/build-test-ubuntu22.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/build-test-windows.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/prepare-images.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/release-tests.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/upload-wheels.yml,meshinspector/meshlib,maybe,
meshinspector/meshlib/.github/workflows/versioning-release.yml,meshinspector/meshlib,maybe,
meshrus/meshlib/.github/workflows/prepare-images.yml,meshrus/meshlib,maybe,
meshrus/meshlib/.github/workflows/versioning-release.yml,meshrus/meshlib,maybe,
messense/maturin-action,messense/maturin-action,maybe,y
metal-toolbox/container-push/.github/workflows/container-push.yml,metal-toolbox/container-push,maybe,n
metalbear-co/ci/e2e-setup-action,metalbear-co/ci,maybe,n
metalbear-co/mirrord-intellij/.github/workflows/reusable_e2e.yaml,metalbear-co/mirrord-intellij,maybe,n
metalbear-co/mirrord-vscode/.github/workflows/reusable_e2e.yaml,metalbear-co/mirrord-vscode,maybe,n
metalbear-co/release-tracker-action,metalbear-co/release-tracker-action,maybe,n
metamask/action-is-release,metamask/action-is-release,maybe,
metamask/action-npm-publish,metamask/action-npm-publish,maybe,
metamask/action-publish-release,metamask/action-publish-release,maybe,
metamask/cla-signature-bot,metamask/cla-signature-bot,maybe,
meteorengineer/setup-meteor,meteorengineer/setup-meteor,maybe,y
methanepowered/filtersarif,methanepowered/filtersarif,maybe,
methanepowered/gha-setup-ninja,methanepowered/gha-setup-ninja,maybe,
metriport/deploy-with-cdk,metriport/deploy-with-cdk,maybe,n
metrue/noticeme-github-action,metrue/noticeme-github-action,maybe,n
meza/action-setup-node-npm,meza/action-setup-node-npm,maybe,n
meza/action-setup-node-pnpm,meza/action-setup-node-pnpm,maybe,n
meza/shared-github-workflows/.github/workflows/default-node-npm-ci.yml,meza/shared-github-workflows,maybe,n
mfem/github-actions/build-hypre,mfem/github-actions,maybe,n
mfem/github-actions/build-metis,mfem/github-actions,maybe,n
mfem/github-actions/build-mfem,mfem/github-actions,maybe,n
mfem/github-actions/upload-coverage,mfem/github-actions,maybe,n
mflaxman/black-action,mflaxman/black-action,maybe,y
mhanberg/gigalixir-action,mhanberg/gigalixir-action,maybe,y
mheap/phpunit-matcher-action,mheap/phpunit-matcher-action,maybe,y
mhils/add-pr-ref-in-changelog,mhils/add-pr-ref-in-changelog,maybe,n
mhils/better-codecov-action,mhils/better-codecov-action,maybe,n
mhils/workflows/.github/workflows/alls-green.yml,mhils/workflows,maybe,n
mhils/workflows/.github/workflows/python-build.yml,mhils/workflows,maybe,n
mhils/workflows/.github/workflows/python-deploy.yml,mhils/workflows,maybe,n
mhils/workflows/.github/workflows/python-tox.yml,mhils/workflows,maybe,n
mhuig/npm-publish-action,mhuig/npm-publish-action,maybe,
mhutchie/update-milestone-on-release,mhutchie/update-milestone-on-release,maybe,n
mic92/update-flake-lock,mic92/update-flake-lock,maybe,
micaforeveryone/get-version-action,micaforeveryone/get-version-action,maybe,
michaelkaye/matrix-hookshot-action,michaelkaye/matrix-hookshot-action,maybe,n
michaelkaye/setup-matrix-synapse,michaelkaye/setup-matrix-synapse,maybe,n
micro-lc/micro-lc/.github/workflows/checks.yml,micro-lc/micro-lc,maybe,n
micro-lc/micro-lc/.github/workflows/e2e-tests.yml,micro-lc/micro-lc,maybe,n
micro-lc/micro-lc/.github/workflows/prepare.yml,micro-lc/micro-lc,maybe,n
micro-lc/micro-lc/.github/workflows/release-docker.yml,micro-lc/micro-lc,maybe,n
